epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
67,0.004000000000000001,4.9442592188715935,99.648,15.001734144985676,94.22,94.25
68,0.004000000000000001,4.210539502790198,99.734,14.941333904862404,94.19,94.25
69,0.004000000000000001,4.284982750425115,99.708,14.885520437732339,94.21,94.25
70,0.004000000000000001,4.136476297513582,99.728,15.262185100466013,94.12,94.25
71,0.004000000000000001,3.6037773095304146,99.77,15.05336283147335,94.21,94.25
72,0.004000000000000001,3.3488177994731814,99.798,14.89657548815012,94.37,94.37
73,0.004000000000000001,3.1540550319477916,99.808,15.123500600457191,94.31,94.37
74,0.004000000000000001,3.3016839826013893,99.776,14.956958997994661,94.34,94.37
75,0.004000000000000001,3.1709043227601796,99.798,15.275371119379997,94.07,94.37
76,0.004000000000000001,3.3026045619044453,99.788,15.146089632064104,94.22,94.37
77,0.004000000000000001,3.1600151824532077,99.816,14.963767748326063,94.31,94.37
78,0.004000000000000001,2.737115180818364,99.848,15.226864989846945,94.12,94.37
79,0.004000000000000001,2.690829585189931,99.856,15.536096038296819,94.2,94.37
80,0.004000000000000001,2.559479640913196,99.86,15.593132372945547,93.94,94.37
81,0.004000000000000001,2.7990737485233694,99.858,15.459390150383115,94.06,94.37
82,0.004000000000000001,2.643662463524379,99.848,15.353269457817078,94.14,94.37
83,0.004000000000000001,2.7422350686974823,99.822,15.46513632684946,93.97,94.37
